Subpopulation,XCOORD,YCOORD,ID,sex,age,infection,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1,L16A0,L16A1,L17A0,L17A1,L18A0,L18A1,L19A0,L19A1,L20A0,L20A1,L21A0,L21A1,L22A0,L22A1,L23A0,L23A1,L24A0,L24A1,L25A0,L25A1,L26A0,L26A1,L27A0,L27A1,L28A0,L28A1,L29A0,L29A1,L30A0,L30A1,L31A0,L31A1,L32A0,L32A1,L33A0,L33A1,L34A0,L34A1,L35A0,L35A1,L36A0,L36A1,L37A0,L37A1,L38A0,L38A1,L39A0,L39A1,L40A0,L40A1,L41A0,L41A1,L42A0,L42A1,L43A0,L43A1,L44A0,L44A1,L45A0,L45A1,L46A0,L46A1,L47A0,L47A1,L48A0,L48A1,L49A0,L49A1,L50A0,L50A1,L51A0,L51A1,L52A0,L52A1,L53A0,L53A1,L54A0,L54A1,L55A0,L55A1,L56A0,L56A1,L57A0,L57A1,L58A0,L58A1,L59A0,L59A1,L60A0,L60A1,L61A0,L61A1,L62A0,L62A1,L63A0,L63A1,L64A0,L64A1,L65A0,L65A1,L66A0,L66A1,L67A0,L67A1,L68A0,L68A1,L69A0,L69A1,L70A0,L70A1,L71A0,L71A1,L72A0,L72A1,L73A0,L73A1,L74A0,L74A1,L75A0,L75A1,L76A0,L76A1,L77A0,L77A1,L78A0,L78A1,L79A0,L79A1,L80A0,L80A1,L81A0,L81A1,L82A0,L82A1,L83A0,L83A1,L84A0,L84A1,L85A0,L85A1,L86A0,L86A1,L87A0,L87A1,L88A0,L88A1,L89A0,L89A1,L90A0,L90A1,L91A0,L91A1,L92A0,L92A1,L93A0,L93A1,L94A0,L94A1,L95A0,L95A1,L96A0,L96A1,L97A0,L97A1,L98A0,L98A1,L99A0,L99A1
1,535097.735083,4956490.16619,gen1249Mother4229Father254DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,1,1,0,2,1,1,2,0,2,0,2,0,1,1,2,0,1,1,2,0,1,1,0,2,0,2,1,1,2,0,2,0,0,2,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,0,2,1,1,1,1,0,2,2,0,0,2,2,0,1,1,0,2,2,0,1,1,2,0,0,2,1,1,2,0,2,0,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,0,2,0,2,1,1,2,0,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,2,0,0,2,0,2,2,0,1,1,0,2,1,1,0,2,2,0,1,1,0,2,0,2,0,2,1,1,2,0,2,0,1,1,0,2,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,0,2,2,0
1,496172.625391,4990125.46566,gen1249Mother3788Father1820DispersedFromSubpop1,1,0,0,2,0,2,0,1,1,2,0,1,1,1,1,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,0,2,1,1,2,0,1,1,2,0,0,2,1,1,1,1,0,2,2,0,2,0,1,1,0,2,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,0,2,1,1,2,0,0,2,2,0,0,2,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,0,2,1,1,2,0,2,0,2,0,0,2,0,2,0,2,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,2,0,2,0,1,1,0,2,2,0,2,0,0,2,1,1,2,0,2,0,2,0,1,1,2,0,2,0,2,0,0,2,1,1,0,2,1,1,0,2,2,0,2,0,1,1,1,1,1,1,0,2,1,1
1,565621.156599,4937657.23257,gen1249Mother4183Father3876DispersedFromSubpop1,0,0,0,0,2,0,2,2,0,1,1,2,0,1,1,2,0,2,0,1,1,0,2,2,0,1,1,0,2,2,0,2,0,1,1,0,2,2,0,2,0,1,1,2,0,2,0,0,2,2,0,2,0,2,0,2,0,1,1,0,2,1,1,1,1,0,2,2,0,1,1,0,2,1,1,0,2,2,0,1,1,2,0,2,0,0,2,2,0,1,1,2,0,2,0,1,1,0,2,0,2,1,1,0,2,0,2,2,0,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,0,2,2,0,0,2,0,2,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,2,0,1,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,1,1,1,0,2,0,2,0,2,1,1,1,1,2,0,0,2,1,1,1,1,2,0,2,0,1,1,2,0
1,500192.060397,4938776.59607,gen1249Mother3790Father1775DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,1,1,2,0,1,1,0,2,2,0,1,1,0,2,0,2,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,2,0,2,0,0,2,1,1,1,1,2,0,0,2,2,0,0,2,2,0,0,2,1,1,1,1,0,2,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,0,2,1,1,2,0,0,2,0,2,0,2,2,0,2,0,1,1,2,0,1,1,0,2,2,0,1,1,1,1,0,2,1,1,0,2,0,2,2,0,2,0,1,1,2,0,1,1,2,0,2,0,0,2,0,2,2,0,1,1,0,2,1,1,1,1,1,1,2,0,0,2,0,2,0,2,1,1,1,1,1,1,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,1,1,1,1,1,1,2,0
1,480710.289175,4976297.74195,gen1249Mother3303Father1532DispersedFromSubpop1,0,0,0,2,0,1,1,2,0,2,0,1,1,0,2,1,1,2,0,0,2,2,0,2,0,1,1,2,0,1,1,1,1,2,0,2,0,0,2,0,2,1,1,1,1,1,1,2,0,2,0,0,2,2,0,2,0,1,1,2,0,1,1,0,2,2,0,1,1,1,1,2,0,0,2,0,2,0,2,1,1,0,2,0,2,0,2,0,2,1,1,0,2,1,1,2,0,0,2,2,0,2,0,1,1,2,0,0,2,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,2,0,2,0,0,2,2,0,1,1,2,0,2,0,1,1,1,1,0,2,2,0,2,0,1,1,0,2,1,1,1,1,2,0,0,2,0,2,2,0,1,1,1,1,0,2,2,0,0,2,1,1,0,2,1,1,0,2,0,2,0,2,1,1,2,0,1,1,1,1,1,1,1,1,2,0
1,548688.969157,4925700.80326,gen1249Mother4189Father2133DispersedFromSubpop1,1,0,0,1,1,0,2,1,1,0,2,2,0,1,1,0,2,0,2,2,0,1,1,0,2,0,2,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,0,2,1,1,1,1,0,2,0,2,0,2,1,1,2,0,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,1,1,2,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,2,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,0,2,0,2,1,1,0,2,1,1,2,0,1,1,0,2,0,2,0,2,1,1,2,0,1,1,0,2,2,0,1,1,2,0,2,0,1,1,2,0,2,0,1,1,1,1,1,1
1,564384.478514,4910455.37596,gen1249Mother3793Father4843DispersedFromSubpop1,0,0,0,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,0,1,1,1,1,0,2,1,1,2,0,1,1,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,1,1,0,2,0,2,2,0,2,0,0,2,2,0,1,1,2,0,0,2,2,0,1,1,1,1,2,0,0,2,2,0,1,1,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,2,0,0,2,1,1,1,1,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,2,2,0,2,0,0,2,0,2,1,1,0,2,2,0,0,2,0,2,0,2,2,0,0,2,1,1,0,2,2,0,1,1,0,2,2,0,0,2,1,1,1,1,2,0,1,1,1,1
1,567899.6505,4923669.6595,gen1249Mother3794Father3350DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,2,1,1,2,0,1,1,1,1,2,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,2,0,0,2,1,1,0,2,2,0,0,2,2,0,0,2,0,2,0,2,2,0,1,1,2,0,0,2,2,0,2,0,0,2,2,0,0,2,0,2,2,0,0,2,1,1,0,2,0,2,2,0,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,2,0,2,0,2,0,2,0,1,1,2,0,0,2,2,0,1,1,1,1,0,2,0,2,0,2,1,1,1,1,0,2,0,2,0,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,0,1,1,1,1,0,2,1,1,0,2,0,2,1,1,0,2,2,0,0,2,2,0,0,2,0,2
1,562740.101569,4911850.2225,gen1249Mother764Father1227DispersedFromSubpop1,1,0,0,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,1,1,1,1,0,2,1,1,0,2,0,2,0,2,1,1,1,1,0,2,2,0,0,2,2,0,2,0,1,1,2,0,2,0,0,2,2,0,0,2,1,1,1,1,2,0,1,1,2,0,0,2,2,0,0,2,2,0,0,2,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1,2,0,1,1,1,1,1,1,2,0,0,2,0,2,0,2,2,0,0,2,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,2,0,0,2,0,2,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2,1,1,0,2,1,1,1,1,0,2,2,0,0,2,0,2,2,0,1,1,0,2,0,2
1,554548.684504,4918517.39331,gen1249Mother41Father3101DispersedFromSubpop1,1,0,0,0,2,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,2,0,2,0,0,2,1,1,1,1,1,1,2,0,1,1,0,2,2,0,0,2,2,0,2,0,1,1,0,2,2,0,0,2,2,0,1,1,2,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,1,1,0,2,1,1,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,0,2,2,0,2,0,0,2,1,1,1,1,1,1,2,0,0,2,0,2,2,0,2,0,0,2,0,2,1,1,2,0,1,1,0,2,1,1,2,0,0,2,0,2,1,1,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,2,0,1,1,0,2
1,567863.066542,4914581.27569,gen1249Mother3177Father3797DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,2,0,2,0,2,0,2,0,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,0,2,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,1,1,0,2,0,2,1,1,2,0,0,2,2,0,2,0,2,0,0,2,2,0,1,1,1,1,2,0,1,1,1,1,1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,2,0,2,0,0,2,1,1,1,1,2,0,2,0,1,1,2,0,0,2,2,0,1,1,2,0,0,2,2,0,1,1,2,0,1,1,0,2,2,0,1,1,0,2,1,1,1,1,2,0,0,2,0,2,0,2,2,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,0,2,2,0,0,2,0,2,2,0,0,2,2,0,1,1,0,2,0,2,1,1
1,500901.432497,4976663.38944,gen1249Mother3798Father2223DispersedFromSubpop1,0,0,0,2,0,0,2,1,1,1,1,2,0,0,2,1,1,2,0,0,2,1,1,1,1,1,1,2,0,1,1,0,2,2,0,1,1,2,0,1,1,2,0,2,0,1,1,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,0,2,0,2,1,1,0,2,1,1,0,2,0,2,2,0,1,1,2,0,1,1,1,1,2,0,0,2,2,0,1,1,2,0,2,0,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,2,1,1,2,0,0,2,1,1,1,1,0,2,2,0,2,0,1,1,2,0,2,0,2,0,1,1,2,0,0,2,0,2,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,0,2,1,1,0,2,1,1
1,532661.312888,4942748.93595,gen1249Mother2716Father3301DispersedFromSubpop1,1,0,0,0,2,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,2,0,0,2,2,0,0,2,0,2,2,0,0,2,2,0,1,1,0,2,2,0,2,0,0,2,2,0,1,1,1,1,2,0,1,1,1,1,2,0,0,2,1,1,2,0,1,1,1,1,1,1,0,2,0,2,1,1,2,0,0,2,1,1,0,2,2,0,0,2,2,0,1,1,2,0,1,1,0,2,0,2,2,0,1,1,2,0,0,2,2,0,0,2,2,0,2,0,2,0,0,2,1,1,2,0,1,1,2,0,2,0,0,2,2,0,2,0,1,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,0,2,0,2,0,2,2,0,0,2,0,2,1,1,2,0,1,1,1,1,0,2,2,0,2,0,1,1,1,1,2,0
1,520336.537058,4958754.68891,gen1249Mother2758Father2631DispersedFromSubpop1,1,0,0,0,2,0,2,0,2,0,2,1,1,0,2,2,0,2,0,1,1,2,0,1,1,0,2,0,2,0,2,1,1,2,0,2,0,0,2,1,1,0,2,0,2,0,2,2,0,2,0,1,1,2,0,2,0,2,0,0,2,2,0,1,1,0,2,2,0,1,1,1,1,1,1,0,2,2,0,0,2,0,2,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,0,2,2,0,1,1,1,1,1,1,2,0,2,0,2,0,1,1,1,1,0,2,2,0,0,2,2,0,1,1,1,1,0,2,0,2,0,2,2,0,1,1,1,1,1,1,0,2,1,1,1,1,2,0,0,2,2,0,2,0,1,1,1,1,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,1,1,2,0,0,2,1,1,0,2,0,2,2,0,1,1
1,565097.311308,4960357.5099,gen1249Mother609Father2989DispersedFromSubpop1,0,0,0,0,2,0,2,2,0,0,2,2,0,2,0,2,0,0,2,2,0,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,1,1,1,1,1,1,2,0,0,2,2,0,2,0,1,1,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,1,1,2,0,2,0,2,0,2,0,0,2,0,2,1,1,0,2,2,0,0,2,2,0,2,0,1,1,2,0,0,2,2,0,0,2,0,2,0,2,2,0,0,2,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,0,2,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,0,2,0,2,1,1
1,511038.422015,4945028.489,gen1249Mother3802Father4093DispersedFromSubpop1,0,0,0,0,2,0,2,2,0,1,1,2,0,1,1,2,0,2,0,2,0,1,1,0,2,1,1,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,0,0,2,1,1,2,0,0,2,0,2,2,0,2,0,0,2,0,2,2,0,0,2,1,1,2,0,2,0,2,0,1,1,2,0,1,1,0,2,2,0,0,2,1,1,2,0,0,2,0,2,0,2,0,2,0,2,2,0,1,1,1,1,0,2,0,2,2,0,1,1,2,0,1,1,2,0,0,2,2,0,2,0,1,1,0,2,1,1,1,1,2,0,0,2,1,1,2,0,1,1,1,1,2,0,1,1,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,1,1,0,2,1,1,0,2,0,2,2,0,0,2,1,1,1,1,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,0,2,1,1
1,556060.563757,4986537.71044,gen1249Mother3803Father4967DispersedFromSubpop1,0,0,0,2,0,1,1,1,1,0,2,0,2,2,0,0,2,0,2,2,0,1,1,0,2,2,0,0,2,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,2,0,2,0,0,2,2,0,2,0,1,1,0,2,2,0,2,0,2,0,1,1,1,1,2,0,1,1,1,1,0,2,2,0,0,2,2,0,1,1,2,0,0,2,1,1,2,0,2,0,2,0,2,0,1,1,2,0,2,0,1,1,1,1,2,0,0,2,1,1,2,0,2,0,0,2,1,1,1,1,0,2,0,2,2,0,1,1,2,0,1,1,0,2,0,2,2,0,1,1,0,2,2,0,2,0,1,1,1,1,2,0,1,1,0,2,2,0,1,1,0,2,0,2,0,2,2,0,2,0,0,2,1,1,0,2,1,1,0,2,1,1,2,0,0,2,1,1,2,0,1,1,2,0,1,1,1,1
1,538609.792445,4949674.64321,gen1249Mother28Father162DispersedFromSubpop1,0,0,0,0,2,0,2,1,1,1,1,2,0,0,2,2,0,2,0,0,2,1,1,2,0,2,0,1,1,1,1,0,2,2,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,2,0,0,2,0,2,2,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,2,0,0,2,1,1,0,2,0,2,2,0,2,0,2,0,2,0,1,1,0,2,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,1,1,1,1,1,1,0,2,0,2,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,2,1,1,0,2,1,1,2,0,2,0,2,0,1,1,0,2,1,1,0,2,2,0,1,1,2,0,0,2,1,1,0,2,0,2,1,1,1,1,0,2,0,2,1,1,1,1,1,1,2,0
1,552080.103438,4928889.15671,gen1249Mother2968Father2866DispersedFromSubpop1,1,0,0,0,2,0,2,0,2,1,1,2,0,1,1,1,1,2,0,2,0,1,1,0,2,0,2,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,0,2,1,1,2,0,1,1,1,1,2,0,0,2,2,0,0,2,0,2,0,2,2,0,0,2,2,0,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,0,2,1,1,2,0,0,2,1,1,2,0,2,0,2,0,1,1,0,2,0,2,1,1,0,2,0,2,0,2,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,2,0,0,2,1,1,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2,2,0,0,2,0,2,0,2,1,1,2,0,1,1,1,1,0,2,2,0,2,0,2,0,0,2,0,2,1,1,1,1,0,2,0,2,1,1
1,519276.994803,4970142.87409,gen1249Mother3806Father296DispersedFromSubpop1,0,0,0,0,2,0,2,1,1,0,2,1,1,1,1,1,1,2,0,0,2,2,0,1,1,1,1,0,2,1,1,0,2,1,1,2,0,0,2,0,2,0,2,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,0,2,2,0,1,1,2,0,2,0,2,0,0,2,2,0,0,2,2,0,1,1,1,1,0,2,0,2,1,1,2,0,2,0,0,2,1,1,1,1,2,0,1,1,2,0,1,1,1,1,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,2,0,0,2,1,1,0,2,2,0,0,2,2,0,1,1,1,1,1,1,0,2,2,0,2,0,0,2,1,1,0,2,1,1,0,2,2,0,1,1,2,0,0,2,2,0,0,2,1,1,2,0,0,2,1,1,1,1,2,0,0,2,1,1,2,0,1,1,2,0,1,1,0,2,0,2,2,0
1,515018.216288,4915701.70933,gen1249Mother4997Father3807DispersedFromSubpop1,0,0,0,0,2,1,1,0,2,2,0,2,0,2,0,1,1,2,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,2,0,1,1,1,1,0,2,0,2,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,2,0,2,0,1,1,0,2,2,0,0,2,0,2,2,0,0,2,1,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0,1,1,0,2,1,1,0,2,2,0,2,0,0,2,1,1,2,0,0,2,1,1,2,0,1,1,0,2,2,0,1,1,0,2,1,1,1,1,2,0,1,1,0,2,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,1,1,0,2,2,0,0,2,1,1,1,1,2,0,0,2,0,2,0,2,1,1,0,2,0,2,0,2,2,0,1,1,1,1,2,0,0,2,0,2,2,0
1,541116.833556,4947183.79423,gen1249Mother2013Father3808DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,1,1,2,0,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,2,0,1,1,0,2,1,1,2,0,1,1,2,0,0,2,1,1,0,2,0,2,1,1,1,1,2,0,0,2,0,2,1,1,0,2,0,2,1,1,1,1,2,0,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,1,1,0,2,2,0,1,1,0,2,0,2,2,0,1,1,2,0,1,1,2,0,2,0,2,0,1,1,0,2,0,2,0,2,1,1,2,0,0,2,1,1,0,2,2,0,0,2,1,1,2,0,2,0,1,1,2,0,0,2,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,0,2,0,2,1,1,2,0,1,1,0,2,1,1,2,0,0,2,0,2,1,1,0,2,1,1,2,0,1,1,0,2,1,1
1,494464.586108,4975928.10952,gen1249Mother3981Father494DispersedFromSubpop1,0,0,0,2,0,0,2,1,1,2,0,2,0,1,1,1,1,2,0,1,1,2,0,2,0,0,2,1,1,2,0,0,2,1,1,1,1,2,0,2,0,0,2,2,0,0,2,1,1,2,0,2,0,2,0,1,1,1,1,1,1,2,0,0,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,2,0,2,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1,0,2,1,1,1,1,2,0,2,0,1,1,1,1,2,0,1,1,1,1,0,2,2,0,1,1,1,1,2,0,2,0,0,2,1,1,1,1,2,0,1,1,1,1,0,2,0,2,2,0,0,2,0,2,2,0,2,0,2,0,2,0,1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,1,1,2,0,2,0,0,2,0,2,1,1,0,2
1,557162.246649,4940033.25503,gen1249Mother3810Father770DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,0,2,0,2,1,1,2,0,0,2,2,0,0,2,1,1,2,0,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1,0,2,0,2,2,0,1,1,0,2,0,2,2,0,0,2,2,0,0,2,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,0,2,0,2,0,2,1,1,1,1,2,0,2,0,1,1,1,1,2,0,0,2,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,1,1,2,0,1,1,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,1,0,2,1,1,1,1,1,1,0,2,2,0,0,2,2,0,0,2,0,2,2,0,1,1,1,1,1,1,0,2
1,563584.074213,4957062.84039,gen1249Mother2398Father1958DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,1,1,2,0,2,0,2,0,0,2,0,2,0,2,0,2,0,2,2,0,1,1,2,0,1,1,2,0,0,2,1,1,0,2,1,1,2,0,0,2,1,1,2,0,1,1,2,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,0,2,0,2,1,1,2,0,2,0,2,0,0,2,0,2,1,1,2,0,0,2,1,1,0,2,2,0,0,2,2,0,2,0,1,1,2,0,0,2,1,1,0,2,2,0,0,2,2,0,0,2,1,1,2,0,2,0,2,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,0,2,0,2,2,0,0,2,2,0,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,0,2,2,0
1,501065.392287,4956871.50061,gen1249Mother3020Father2868DispersedFromSubpop1,0,0,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,0,2,0,2,1,1,1,1,2,0,1,1,0,2,2,0,2,0,2,0,1,1,1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,1,1,2,0,0,2,0,2,0,2,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,1,1,0,2,2,0,2,0,2,0,1,1,0,2,2,0,2,0,0,2,1,1,0,2,1,1,0,2,0,2,0,2,1,1,0,2,1,1,1,1,2,0,0,2,1,1,1,1,0,2,2,0,0,2,2,0,2,0,0,2,2,0,0,2,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,2,0,0,2,2,0,2,0,0,2,1,1,1,1
1,535418.291933,4991416.53672,gen1249Mother2090Father2603DispersedFromSubpop1,0,0,0,0,2,1,1,1,1,0,2,0,2,1,1,1,1,1,1,2,0,2,0,1,1,0,2,0,2,1,1,1,1,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,1,1,0,2,2,0,2,0,2,0,1,1,2,0,1,1,0,2,0,2,0,2,1,1,0,2,0,2,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0,0,2,1,1,1,1,2,0,2,0,2,0,2,0,1,1,0,2,0,2,0,2,2,0,0,2,1,1,0,2,1,1,0,2,1,1,2,0,2,0,2,0,2,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,1,1,2,0,1,1,0,2,0,2,2,0,1,1,2,0,1,1,2,0,1,1,2,0,0,2,0,2
1,497960.459921,4918940.18137,gen1249Mother4173Father1674DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,1,1,1,1,0,2,2,0,1,1,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,2,1,1,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,2,0,0,2,1,1,2,0,2,0,2,0,2,0,1,1,1,1,1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,2,0,1,1,1,1,0,2,0,2,2,0,1,1,0,2,2,0,0,2,0,2,0,2,1,1,1,1,0,2,1,1,1,1,0,2,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,0,2,1,1,0,2,0,2,0,2,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0
1,503422.131846,4950987.48951,gen1249Mother3015Father4139DispersedFromSubpop1,1,0,0,2,0,1,1,2,0,2,0,1,1,2,0,2,0,0,2,1,1,0,2,0,2,0,2,1,1,1,1,0,2,2,0,2,0,2,0,1,1,0,2,2,0,2,0,1,1,2,0,1,1,0,2,2,0,1,1,0,2,2,0,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,0,2,1,1,0,2,1,1,0,2,0,2,2,0,2,0,2,0,0,2,1,1,2,0,2,0,1,1,1,1,2,0,1,1,2,0,0,2,2,0,2,0,1,1,2,0,2,0,0,2,2,0,0,2,2,0,0,2,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,1,1,1,1,2,0,0,2,2,0,2,0,1,1,2,0,2,0
