Subpopulation,XCOORD,YCOORD,ID,sex,age,infection,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1,L16A0,L16A1,L17A0,L17A1,L18A0,L18A1,L19A0,L19A1,L20A0,L20A1,L21A0,L21A1,L22A0,L22A1,L23A0,L23A1,L24A0,L24A1,L25A0,L25A1,L26A0,L26A1,L27A0,L27A1,L28A0,L28A1,L29A0,L29A1,L30A0,L30A1,L31A0,L31A1,L32A0,L32A1,L33A0,L33A1,L34A0,L34A1,L35A0,L35A1,L36A0,L36A1,L37A0,L37A1,L38A0,L38A1,L39A0,L39A1,L40A0,L40A1,L41A0,L41A1,L42A0,L42A1,L43A0,L43A1,L44A0,L44A1,L45A0,L45A1,L46A0,L46A1,L47A0,L47A1,L48A0,L48A1,L49A0,L49A1,L50A0,L50A1,L51A0,L51A1,L52A0,L52A1,L53A0,L53A1,L54A0,L54A1,L55A0,L55A1,L56A0,L56A1,L57A0,L57A1,L58A0,L58A1,L59A0,L59A1,L60A0,L60A1,L61A0,L61A1,L62A0,L62A1,L63A0,L63A1,L64A0,L64A1,L65A0,L65A1,L66A0,L66A1,L67A0,L67A1,L68A0,L68A1,L69A0,L69A1,L70A0,L70A1,L71A0,L71A1,L72A0,L72A1,L73A0,L73A1,L74A0,L74A1,L75A0,L75A1,L76A0,L76A1,L77A0,L77A1,L78A0,L78A1,L79A0,L79A1,L80A0,L80A1,L81A0,L81A1,L82A0,L82A1,L83A0,L83A1,L84A0,L84A1,L85A0,L85A1,L86A0,L86A1,L87A0,L87A1,L88A0,L88A1,L89A0,L89A1,L90A0,L90A1,L91A0,L91A1,L92A0,L92A1,L93A0,L93A1,L94A0,L94A1,L95A0,L95A1,L96A0,L96A1,L97A0,L97A1,L98A0,L98A1,L99A0,L99A1
1,566477.234633,4916286.53509,T1249M26F3520Pop1,1,0,0,0,2,2,0,1,1,2,0,2,0,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,2,0,0,2,1,1,0,2,2,0,2,0,2,0,2,0,2,0,2,0,0,2,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,0,2,1,1,2,0,0,2,0,2,1,1,1,1,2,0,0,2,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,0,2,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,0,2,1,1,1,1,1,1,1,1,2,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,2,0,0,2,2,0,2,0,0,2,0,2,1,1,1,1,1,1,0,2,0,2,1,1,2,0,0,2,2,0,2,0,2,0,0,2,1,1,0,2,2,0,0,2,2,0,0,2,1,1
1,525716.894534,4965447.18888,T1249M3777F3884Pop1,1,0,0,0,2,0,2,0,2,2,0,0,2,1,1,2,0,2,0,1,1,0,2,2,0,0,2,0,2,0,2,1,1,0,2,2,0,0,2,2,0,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,0,2,1,1,2,0,0,2,0,2,0,2,1,1,1,1,2,0,0,2,0,2,2,0,2,0,0,2,0,2,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,2,2,0,1,1,2,0,2,0,2,0,2,0,2,0,0,2,1,1,0,2,0,2,1,1,1,1,2,0,2,0,1,1,0,2,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,0,0,2,2,0,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0,0,2,0,2,0,2,0,2
1,535825.139182,4950541.93949,T1249M636F4655Pop1,0,0,0,2,0,1,1,0,2,0,2,2,0,1,1,1,1,0,2,1,1,1,1,1,1,0,2,1,1,2,0,2,0,1,1,1,1,0,2,2,0,0,2,1,1,0,2,1,1,0,2,0,2,1,1,0,2,0,2,0,2,2,0,2,0,0,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,0,2,1,1,1,1,1,1,0,2,2,0,2,0,1,1,2,0,1,1,0,2,2,0,1,1,1,1,1,1,0,2,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,2,0,2,0,1,1,1,1,2,0,1,1,1,1,0,2,1,1,2,0,2,0,1,1,1,1,2,0,0,2,1,1,2,0,2,0,0,2,2,0,1,1,0,2
1,556351.110423,4940776.62312,T1249M2526F3311Pop1,0,0,0,1,1,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,2,0,2,1,1,1,1,0,2,0,2,0,2,0,2,1,1,2,0,1,1,1,1,2,0,2,0,2,0,1,1,1,1,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,2,0,0,2,0,2,1,1,0,2,0,2,2,0,1,1,2,0,1,1,1,1,0,2,0,2,0,2,1,1,1,1,2,0,2,0,1,1,2,0,2,0,0,2,1,1,1,1,2,0,2,0,2,0,1,1,2,0,1,1,2,0,2,0,2,0,2,0,0,2,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,0,2,2,0,1,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0,1,1,0,2,1,1,1,1,1,1,0,2,2,0,2,0,1,1
1,522012.827055,4928699.66383,T1249M30F2427Pop1,0,0,0,1,1,0,2,2,0,2,0,2,0,2,0,1,1,0,2,2,0,0,2,2,0,2,0,1,1,1,1,0,2,1,1,2,0,0,2,0,2,1,1,1,1,0,2,1,1,0,2,0,2,2,0,1,1,0,2,1,1,1,1,2,0,0,2,0,2,2,0,1,1,2,0,2,0,0,2,1,1,1,1,0,2,2,0,1,1,1,1,1,1,2,0,0,2,0,2,0,2,1,1,0,2,2,0,2,0,0,2,2,0,2,0,0,2,0,2,2,0,0,2,1,1,1,1,2,0,2,0,0,2,0,2,1,1,2,0,2,0,2,0,1,1,0,2,0,2,0,2,2,0,2,0,0,2,2,0,2,0,1,1,1,1,2,0,1,1,1,1,0,2,0,2,2,0,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,0,2,1,1
1,558945.387957,4951936.21422,T1249M243F1665Pop1,1,0,0,0,2,2,0,1,1,1,1,2,0,2,0,2,0,0,2,2,0,0,2,2,0,0,2,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,0,2,2,0,1,1,1,1,2,0,0,2,0,2,1,1,2,0,2,0,2,0,0,2,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,1,1,1,1,1,1,2,0,2,0,1,1,1,1,0,2,0,2,0,2,1,1,2,0,0,2,1,1,2,0,2,0,0,2,1,1,1,1,2,0,1,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,0,2,1,1,2,0,0,2,1,1,0,2,0,2,1,1,0,2,0,2,1,1,1,1,0,2,0,2,0,2,0,2,1,1,1,1,0,2,1,1,1,1,1,1,0,2,1,1,0,2,0,2,2,0,1,1,2,0
1,511442.300208,4993392.92101,T1249M4509F1517Pop1,1,0,0,0,2,2,0,0,2,2,0,2,0,1,1,2,0,1,1,2,0,0,2,1,1,0,2,1,1,2,0,1,1,0,2,2,0,1,1,2,0,0,2,2,0,0,2,1,1,1,1,0,2,2,0,1,1,2,0,0,2,2,0,1,1,2,0,2,0,0,2,1,1,1,1,2,0,0,2,2,0,1,1,0,2,1,1,2,0,1,1,0,2,2,0,0,2,0,2,0,2,1,1,0,2,2,0,2,0,2,0,0,2,1,1,2,0,0,2,2,0,0,2,2,0,0,2,1,1,1,1,0,2,2,0,1,1,2,0,0,2,1,1,2,0,0,2,0,2,2,0,2,0,1,1,0,2,0,2,2,0,2,0,2,0,1,1,1,1,0,2,0,2,1,1,2,0,2,0,2,0,0,2,1,1,1,1,1,1,0,2,2,0,2,0,1,1,2,0,1,1,1,1
1,501834.932215,4951758.3157,T1249M33F211Pop1,0,0,0,2,0,0,2,0,2,1,1,0,2,2,0,0,2,0,2,2,0,0,2,1,1,0,2,1,1,2,0,0,2,2,0,2,0,1,1,0,2,1,1,2,0,0,2,0,2,0,2,1,1,1,1,2,0,0,2,1,1,1,1,1,1,0,2,2,0,0,2,1,1,0,2,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,0,2,1,1,0,2,2,0,0,2,1,1,1,1,2,0,1,1,1,1,0,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,2,0,2,1,1,1,1,2,0,0,2,2,0,0,2,2,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,1,1,1,1,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0
1,486675.091841,4934163.83017,T1249M34F48Pop1,1,0,0,2,0,0,2,1,1,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,1,1,2,0,1,1,0,2,0,2,0,2,1,1,1,1,1,1,0,2,1,1,1,1,2,0,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,0,2,0,2,0,2,1,1,1,1,0,2,2,0,0,2,0,2,1,1,2,0,0,2,2,0,0,2,0,2,0,2,1,1,2,0,0,2,0,2,2,0,1,1,0,2,1,1,2,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0
1,526825.729525,4968350.43732,T1249M3390F2181Pop1,1,0,0,2,0,1,1,1,1,2,0,0,2,2,0,0,2,2,0,0,2,0,2,2,0,0,2,0,2,2,0,1,1,1,1,1,1,0,2,2,0,0,2,1,1,1,1,2,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0,0,2,2,0,0,2,1,1,2,0,2,0,1,1,0,2,2,0,1,1,0,2,1,1,0,2,0,2,1,1,0,2,2,0,1,1,1,1,2,0,2,0,1,1,1,1,2,0,1,1,1,1,2,0,1,1,1,1,0,2,2,0,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,2,0,0,2,2,0,2,0,2,0,1,1,2,0,2,0,0,2,0,2,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,0,2,0,2,2,0,0,2,0,2,1,1,0,2,1,1
1,495664.766409,4948525.91669,T1249M3005F474Pop1,0,0,0,2,0,1,1,2,0,0,2,0,2,0,2,0,2,0,2,2,0,0,2,2,0,0,2,0,2,2,0,0,2,2,0,2,0,0,2,0,2,1,1,1,1,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,1,1,0,2,0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,0,2,0,2,1,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0,1,1,1,1,0,2,0,2,1,1,1,1,2,0,0,2,0,2,2,0,1,1,0,2,2,0,0,2,2,0,0,2,1,1,0,2,0,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,0,2,0,2,2,0,0,2,0,2,0,2,2,0,1,1,0,2,2,0,2,0,2,0
1,488687.047465,4987217.7451,T1249M37F2616Pop1,0,0,0,0,2,0,2,1,1,2,0,0,2,1,1,0,2,0,2,1,1,0,2,2,0,2,0,0,2,1,1,2,0,1,1,2,0,2,0,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,0,2,0,2,2,0,0,2,0,2,0,2,2,0,1,1,2,0,2,0,2,0,0,2,0,2,2,0,1,1,0,2,0,2,1,1,0,2,2,0,2,0,1,1,1,1,0,2,1,1,1,1,2,0,2,0,1,1,2,0,0,2,0,2,2,0,2,0,0,2,2,0,1,1,0,2,0,2,2,0,2,0,0,2,2,0,0,2,2,0,0,2,0,2,1,1,2,0,2,0,2,0,2,0,0,2,1,1,1,1,2,0,1,1,1,1,1,1,0,2,2,0,1,1,0,2,0,2,2,0,0,2,1,1,2,0,2,0,2,0
1,509669.419615,4934586.61223,T1249M3896F337Pop1,1,0,0,2,0,2,0,0,2,1,1,2,0,1,1,2,0,1,1,2,0,1,1,2,0,0,2,0,2,1,1,0,2,2,0,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,1,1,1,1,0,2,1,1,0,2,1,1,0,2,0,2,0,2,1,1,2,0,1,1,1,1,2,0,1,1,0,2,2,0,2,0,0,2,0,2,0,2,0,2,1,1,0,2,0,2,1,1,2,0,1,1,2,0,2,0,0,2,2,0,0,2,0,2,2,0,1,1,2,0,1,1,1,1,2,0,0,2,1,1,1,1,1,1,0,2,2,0,2,0,0,2,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,1,1,0,2,1,1,2,0,0,2,1,1,2,0,2,0,1,1,0,2,0,2,1,1,1,1,0,2,0,2,0,2,0,2,2,0,1,1,2,0
1,530363.934863,4923025.5613,T1249M39F1867Pop1,1,0,0,1,1,0,2,0,2,0,2,2,0,1,1,2,0,1,1,2,0,0,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,0,2,1,1,1,1,1,1,2,0,2,0,0,2,1,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,0,2,0,2,2,0,0,2,2,0,2,0,0,2,1,1,0,2,0,2,1,1,1,1,0,2,2,0,0,2,1,1,2,0,1,1,0,2,2,0,0,2,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,2,1,1,1,1,0,2,0,2,0,2,0,2,1,1,1,1,0,2,0,2,1,1,1,1,1,1,0,2,2,0,0,2,0,2
1,559444.178412,4993629.75466,T1249M1652F585Pop1,0,0,0,0,2,2,0,1,1,1,1,2,0,1,1,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,2,0,2,2,0,1,1,2,0,1,1,1,1,2,0,0,2,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,1,1,0,2,0,2,0,2,2,0,1,1,1,1,2,0,1,1,2,0,0,2,1,1,0,2,0,2,2,0,1,1,1,1,1,1,2,0,2,0,2,0,0,2,0,2,1,1,0,2,2,0,0,2,1,1,2,0,0,2,0,2,2,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,0,2,0,2,0,2,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,0,2,1,1,2,0,0,2,0,2,0,2
1,556949.721796,4917161.86444,T1249M41F2842Pop1,1,0,0,0,2,0,2,0,2,0,2,0,2,1,1,1,1,0,2,2,0,2,0,2,0,0,2,0,2,1,1,2,0,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,1,1,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,2,0,1,1,0,2,0,2,1,1,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,0,2,1,1,2,0,1,1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,1,1,0,2,1,1,1,1,0,2,2,0,1,1,1,1,2,0,0,2,2,0,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,0,2,1,1,2,0,0,2,0,2,0,2
1,533393.701002,4936578.08813,T1249M42F2105Pop1,1,0,0,2,0,1,1,0,2,2,0,2,0,2,0,1,1,1,1,2,0,2,0,1,1,1,1,0,2,1,1,0,2,0,2,2,0,0,2,1,1,1,1,1,1,2,0,1,1,1,1,0,2,1,1,0,2,2,0,2,0,1,1,2,0,0,2,1,1,1,1,1,1,0,2,0,2,2,0,1,1,1,1,0,2,2,0,0,2,2,0,0,2,1,1,0,2,0,2,0,2,0,2,0,2,2,0,0,2,2,0,1,1,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,1,1,1,1,2,0,0,2,2,0,0,2,1,1,2,0,0,2,2,0,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,0,2,2,0,0,2,1,1,1,1,1,1,0,2,2,0,0,2,0,2
1,526498.519595,4907019.78928,T1249M47F43Pop1,0,0,0,2,0,1,1,0,2,2,0,2,0,1,1,2,0,1,1,2,0,1,1,2,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,1,1,0,2,1,1,1,1,1,1,0,2,2,0,0,2,0,2,0,2,2,0,0,2,1,1,0,2,0,2,2,0,1,1,0,2,1,1,2,0,2,0,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,1,1,1,1,1,1,0,2,0,2,0,2,1,1,0,2,2,0,0,2,2,0,1,1,1,1,2,0,2,0,1,1,2,0,1,1,0,2,0,2,1,1,0,2,0,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,1,1,0,2,0,2,2,0
1,495924.67684,4919775.76304,T1249M329F44Pop1,1,0,0,2,0,0,2,2,0,1,1,1,1,1,1,2,0,0,2,1,1,2,0,2,0,0,2,0,2,1,1,0,2,1,1,0,2,1,1,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,0,2,1,1,1,1,0,2,1,1,0,2,1,1,1,1,2,0,0,2,0,2,1,1,2,0,0,2,2,0,2,0,1,1,1,1,0,2,0,2,2,0,2,0,0,2,2,0,1,1,0,2,0,2,1,1,1,1,2,0,0,2,0,2,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,1,1,0,2,0,2,1,1,1,1,2,0,1,1,2,0,2,0,1,1,0,2,0,2,2,0,0,2,2,0,2,0,1,1,2,0,2,0,2,0,0,2,1,1,1,1,2,0,0,2,1,1,0,2,0,2,1,1,1,1,0,2,2,0,2,0,1,1
1,526637.720835,4993400.12684,T1249M2291F2544Pop1,0,0,0,0,2,2,0,0,2,2,0,2,0,1,1,1,1,2,0,0,2,0,2,1,1,0,2,1,1,2,0,0,2,2,0,2,0,2,0,1,1,1,1,2,0,0,2,1,1,0,2,1,1,2,0,0,2,0,2,1,1,2,0,1,1,2,0,2,0,1,1,0,2,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,2,0,1,1,0,2,0,2,1,1,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,2,0,1,1,0,2,1,1,0,2,0,2,0,2,2,0,2,0,2,0,0,2,0,2,1,1,1,1,0,2,0,2,2,0,2,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,1,1,0,2,1,1,0,2,0,2,2,0,0,2,0,2,2,0,2,0,1,1
1,541038.326628,4911850.83601,T1249M46F3076Pop1,1,0,0,2,0,1,1,0,2,0,2,0,2,1,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,1,1,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,0,2,2,0,1,1,0,2,0,2,2,0,0,2,2,0,1,1,0,2,1,1,2,0,0,2,2,0,1,1,0,2,1,1,1,1,0,2,0,2,0,2,2,0,0,2,0,2,0,2,1,1,0,2,1,1,2,0,2,0,0,2,0,2,0,2,1,1,2,0,2,0,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,0,2,1,1,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,1,1
1,527540.499346,4906833.82439,T1249M47F1649Pop1,1,0,0,2,0,2,0,0,2,2,0,1,1,2,0,2,0,1,1,2,0,0,2,2,0,0,2,0,2,1,1,0,2,1,1,1,1,0,2,1,1,2,0,0,2,2,0,1,1,2,0,1,1,2,0,1,1,0,2,0,2,2,0,0,2,0,2,0,2,1,1,0,2,1,1,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,0,2,1,1,2,0,0,2,0,2,0,2,2,0,0,2,0,2,0,2,2,0,2,0,1,1,1,1,2,0,1,1,2,0,2,0,0,2,0,2,2,0,0,2,2,0,2,0,1,1,1,1,0,2,2,0,2,0,1,1,1,1,2,0,0,2,0,2,1,1,1,1,0,2,1,1,2,0,1,1,1,1,1,1,2,0,2,0,0,2,0,2,0,2,1,1
1,486442.902319,4932777.76995,T1249M3743F2505Pop1,0,0,0,2,0,1,1,0,2,2,0,1,1,0,2,2,0,0,2,1,1,1,1,2,0,0,2,2,0,1,1,1,1,0,2,1,1,2,0,0,2,0,2,0,2,1,1,1,1,2,0,2,0,0,2,2,0,0,2,0,2,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,0,2,2,0,0,2,1,1,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,1,1,2,0,0,2,0,2,1,1,2,0,0,2,1,1,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,0,2,1,1,1,1,0,2,1,1,2,0,0,2,1,1,2,0,1,1,2,0,1,1,0,2,0,2,2,0,2,0,1,1,0,2,0,2,2,0,2,0,0,2,0,2,0,2,0,2,1,1,1,1,0,2,0,2,2,0,2,0,0,2
1,531258.310206,4928664.48544,T1249M3717F2844Pop1,1,0,0,1,1,1,1,1,1,1,1,2,0,1,1,2,0,0,2,2,0,0,2,2,0,1,1,2,0,0,2,0,2,1,1,1,1,0,2,0,2,1,1,1,1,2,0,0,2,1,1,1,1,2,0,0,2,1,1,2,0,2,0,2,0,0,2,0,2,1,1,1,1,1,1,2,0,1,1,2,0,0,2,2,0,2,0,1,1,2,0,0,2,0,2,1,1,0,2,0,2,0,2,0,2,1,1,1,1,2,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,1,1,2,0,2,0,0,2,0,2,2,0,1,1,1,1,2,0,0,2,0,2,0,2,0,2,1,1,0,2,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,2,2,0,1,1,2,0,1,1,1,1,0,2,2,0,1,1,2,0,0,2,0,2,1,1,2,0
1,542906.187117,4964979.93399,T1249M50F915Pop1,0,0,0,0,2,1,1,0,2,1,1,2,0,2,0,1,1,0,2,2,0,0,2,1,1,2,0,0,2,2,0,1,1,0,2,2,0,0,2,1,1,0,2,1,1,2,0,2,0,0,2,1,1,2,0,1,1,0,2,2,0,2,0,2,0,0,2,1,1,0,2,2,0,2,0,2,0,1,1,0,2,2,0,1,1,1,1,1,1,2,0,1,1,2,0,0,2,2,0,0,2,0,2,0,2,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,0,2,2,0,1,1,2,0,0,2,1,1,2,0,0,2,1,1,2,0,2,0,2,0,0,2,1,1,0,2,0,2,1,1,0,2,0,2,1,1,0,2,0,2,1,1,2,0,0,2,2,0,0,2,2,0,1,1,2,0,1,1,1,1,0,2,0,2,0,2,1,1,0,2,0,2,0,2,1,1,2,0
1,547173.389742,4908810.86975,T1249M51F3261Pop1,1,0,0,0,2,1,1,0,2,0,2,0,2,0,2,2,0,0,2,2,0,1,1,2,0,1,1,2,0,1,1,0,2,1,1,0,2,0,2,0,2,2,0,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,2,0,2,0,1,1,1,1,0,2,2,0,2,0,1,1,2,0,0,2,2,0,1,1,0,2,0,2,1,1,2,0,2,0,1,1,1,1,0,2,0,2,1,1,0,2,0,2,1,1,2,0,2,0,1,1,1,1,1,1,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,0,2,2,0,0,2,0,2,1,1,0,2,0,2,1,1,2,0,1,1,1,1,2,0,1,1,2,0,0,2,1,1,0,2,1,1,1,1,0,2,0,2,2,0,0,2,2,0,1,1,2,0,1,1,2,0,2,0,1,1,0,2,1,1,1,1,1,1
1,499327.995474,4910872.10352,T1249M3284F52Pop1,1,0,0,2,0,2,0,2,0,2,0,1,1,1,1,0,2,0,2,1,1,1,1,2,0,0,2,0,2,2,0,0,2,0,2,0,2,2,0,0,2,0,2,1,1,1,1,1,1,2,0,2,0,0,2,1,1,1,1,0,2,1,1,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,1,1,2,0,0,2,0,2,2,0,1,1,1,1,2,0,1,1,0,2,2,0,2,0,0,2,2,0,2,0,0,2,1,1,0,2,0,2,2,0,0,2,0,2,0,2,2,0,2,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1,0,2,1,1,0,2,2,0,2,0,1,1,0,2,2,0,1,1,2,0,2,0,2,0,2,0,0,2,2,0,1,1,0,2,2,0,2,0,2,0,2,0,0,2,1,1,0,2,2,0,0,2,1,1,2,0,1,1
1,560611.255534,4934129.39335,T1249M2680F4515Pop1,1,0,0,1,1,1,1,0,2,1,1,2,0,2,0,2,0,0,2,2,0,1,1,2,0,0,2,1,1,0,2,1,1,0,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,1,1,0,2,1,1,0,2,1,1,0,2,1,1,2,0,1,1,2,0,2,0,1,1,1,1,1,1,2,0,1,1,0,2,0,2,2,0,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,1,1,2,0,2,0,1,1,2,0,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,2,0,0,2,2,0,0,2,2,0,1,1,0,2,0,2,1,1,0,2,0,2,1,1,1,1,1,1,0,2,0,2,0,2,2,0,0,2,0,2,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,2,0,0,2,1,1,0,2,1,1,1,1,2,0
1,493612.673094,4971242.96019,T1249M4815F54Pop1,1,0,0,2,0,0,2,2,0,0,2,1,1,2,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,0,2,2,0,0,2,2,0,2,0,0,2,1,1,1,1,1,1,1,1,0,2,1,1,2,0,2,0,2,0,0,2,1,1,2,0,0,2,0,2,0,2,0,2,0,2,1,1,0,2,1,1,2,0,2,0,2,0,1,1,0,2,1,1,0,2,0,2,0,2,2,0,2,0,0,2,2,0,1,1,1,1,2,0,2,0,2,0,1,1,0,2,1,1,2,0,1,1,2,0,2,0,1,1,2,0,1,1,0,2,0,2,2,0,2,0,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,0,2,2,0,2,0,1,1,1,1,0,2,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,2,0,0,2,1,1,2,0,2,0,2,0
