"Trt" "NumPop" "Type" "Demog" "Envi" "SET" "NumInd" "DataSetNames" "GoodBFfile" "numNeut" "numSel" "xtx.999perc" "bf.999perc" "rho.999perc" "xtx.FPR" "bf.FPR" "rho.FPR" "xtx.TPR" "bf.TPR" "rho.TPR" "cpname" "K5.999perc" "KTW.999perc" "KTW" "Lq.K.5.FPR" "Lq.K.TW.FPR" "L.empQ.K.5.FPR" "L.empQ.K.TW.FPR" "Lq.K.5.TPR" "Lq.K.TW.TPR" "L.empQ.K.5.TPR" "L.empQ.K.TW.TPR" "pca.FPR.K10S" "pca.TPR.K10S" "pca.commonSelFactor.K10S" "pca.NumLocicommonSelFactor.K10S" "pca.FPR.K20S" "pca.TPR.K20S" "pca.commonSelFactor.K20S" "pca.NumLocicommonSelFactor.K20S" "pca.FPR.K10NS" "pca.TPR.K10NS" "pca.commonSelFactor.K10NS" "pca.NumLocicommonSelFactor.K10NS" "Vall.none" "Vall.pcadapt" "Vall.lfmm" "Vall.lfmm.pcadapt" "Vall.bf" "Vall.bf.pcadapt" "Vall.bf.lfmm" "Vall.bf.lfmm.pcadapt" "Vall.xtx" "Vall.xtx.pcadapt" "Vall.xtx.lfmm" "Vall.xtx.lfmm.pcadapt" "Vall.xtx.bf" "Vall.xtx.bf.pcadapt" "Vall.xtx.bf.lfmm" "Vall.xtx.bf.lfmm.pcadapt" "Vs.weak.none" "Vs.weak.pcadapt" "Vs.weak.lfmm" "Vs.weak.lfmm.pcadapt" "Vs.weak.bf" "Vs.weak.bf.pcadapt" "Vs.weak.bf.lfmm" "Vs.weak.bf.lfmm.pcadapt" "Vs.weak.xtx" "Vs.weak.xtx.pcadapt" "Vs.weak.xtx.lfmm" "Vs.weak.xtx.lfmm.pcadapt" "Vs.weak.xtx.bf" "Vs.weak.xtx.bf.pcadapt" "Vs.weak.xtx.bf.lfmm" "Vs.weak.xtx.bf.lfmm.pcadapt" "Vs.strong.none" "Vs.strong.pcadapt" "Vs.strong.lfmm" "Vs.strong.lfmm.pcadapt" "Vs.strong.bf" "Vs.strong.bf.pcadapt" "Vs.strong.bf.lfmm" "Vs.strong.bf.lfmm.pcadapt" "Vs.strong.xtx" "Vs.strong.xtx.pcadapt" "Vs.strong.xtx.lfmm" "Vs.strong.xtx.lfmm.pcadapt" "Vs.strong.xtx.bf" "Vs.strong.xtx.bf.pcadapt" "Vs.strong.xtx.bf.lfmm" "Vs.strong.xtx.bf.lfmm.pcadapt" "NotFound" "GEAonly" "FSTonly" "Both"
"T30.3x10s" 30 "Tran" "2R" "1351142954_453" 2 60 "2R_T30.3x10s_1351142954_453_2_NumPops=30_NumInd=60.bayenv" TRUE 9900 98 55.679 0.438716348143793 0.34533 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.357142857142857 0.612244897959184 0.0204081632653061 "../LFMMBayenv2PCAdaptResults/2R_T30.3x10s_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 14.0074 2.28226 40 0.61030303030303 0 0.000101010101010101 0.000101010101010101 0.918367346938776 0.244897959183673 0.489795918367347 0.418367346938776 0.000101010101010101 0.285714285714286 "2" 78 0.000101010101010101 0 2 63 0.000101010101010101 0.163265306122449 2 59 "33" "0" "1" "0" "19" "1" "8" "1" "2" "0" "2" "0" "1" "1" "4" "25" "24" "0" "1" "0" "8" "0" "5" "0" "1" "0" "2" "0" "1" "0" "4" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "33" "28" "2" "35"
"T30.3x10s" 30 "Tran" "IBD" "1351142954_453" 3 60 "IBD_T30.3x10s_1351142954_453_3_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 65.188 2.18184358794477 0.43116 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.16 0.08 0 "../LFMMBayenv2PCAdaptResults/IBD_T30.3x10s_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 16.0377 1.82875 166 0.654646464646465 0 0.000101010101010101 0.000101010101010101 0.83 0 0.08 0.1 0.000101010101010101 0.12 "2" 89 0.000101010101010101 0.69 19 86 0.000101010101010101 0 1 50 "70" "12" "1" "0" "1" "0" "0" "0" "7" "0" "2" "0" "0" "0" "7" "0" "36" "4" "0" "0" "0" "0" "0" "0" "5" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "70" "2" "19" "9"
"T30.3x10s" 30 "Tran" "IM" "1351142954_453" 4 60 "IM_T30.3x10s_1351142954_453_4_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 71.508 2.58052583412933 0.44082 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.35 0.13 "../LFMMBayenv2PCAdaptResults/IM_T30.3x10s_1351142954_453_4_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.0029 1.4174 180 0.421414141414141 0 0.000101010101010101 0.000101010101010101 0.97 0.05 0.16 0.37 0.000101010101010101 0.3 "7" 84 0.000101010101010101 0.18 15 72 0.000101010101010101 0.2 4 83 "59" "2" "3" "1" "0" "2" "8" "14" "0" "0" "0" "0" "0" "0" "0" "11" "47" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "59" "11" "2" "28"
"T30.3x10s" 30 "Tran" "1R" "1351142970_988" 5 60 "1R_T30.3x10s_1351142970_988_5_NumPops=30_NumInd=60.bayenv" TRUE 9900 95 61.974 1.07838430874819 0.32622 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.578947368421053 0.578947368421053 0.515789473684211 "../LFMMBayenv2PCAdaptResults/1R_T30.3x10s_1351142970_988_5_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 20.8871 2.36775 64 0.721616161616162 0 0.000101010101010101 0.000101010101010101 0.936842105263158 0.473684210526316 0.610526315789474 0.621052631578947 0.000101010101010101 0.0105263157894737 "8" 54 0.000101010101010101 0 10 62 0.000101010101010101 0.4 1 67 "29" "0" "3" "0" "1" "0" "7" "0" "4" "0" "3" "1" "2" "0" "45" "0" "22" "0" "3" "0" "1" "0" "7" "0" "3" "0" "2" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0" "29" "11" "4" "51"
"T30.3x10s" 30 "Tran" "2R" "1351142970_988" 6 60 "2R_T30.3x10s_1351142970_988_6_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 55.703 1.422934381307 0.32191 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.88 0.72 0.3 "../LFMMBayenv2PCAdaptResults/2R_T30.3x10s_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 14.9911 2.16816 50 0.635454545454545 0 0.000101010101010101 0.000101010101010101 0.96 0.73 0.87 0.89 0.000101010101010101 0.84 "5" 88 0.000101010101010101 0.51 10 85 0.000101010101010101 0.8 1 88 "9" "0" "0" "1" "0" "0" "2" "0" "2" "0" "1" "15" "0" "0" "2" "68" "7" "0" "0" "1" "0" "0" "2" "0" "1" "0" "0" "13" "0" "0" "0" "26" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "9" "2" "2" "87"
"T30.3x10s" 30 "Tran" "IBD" "1351142970_988" 7 60 "IBD_T30.3x10s_1351142970_988_7_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 68.993 2.45798780930174 0.43983 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.98 0.18 0.07 "../LFMMBayenv2PCAdaptResults/IBD_T30.3x10s_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 17.444 1.98388 174 0.626060606060606 0 0.000101010101010101 0.000101010101010101 1 0.41 0.2 0.94 0.000101010101010101 0.89 "9" 101 0.000101010101010101 0.58 10 98 0.000101010101010101 0.97 4 100 "1" "0" "1" "0" "0" "0" "0" "0" "2" "3" "7" "68" "0" "0" "0" "18" "1" "0" "1" "0" "0" "0" "0" "0" "2" "3" "7" "32" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "1" "1" "5" "93"
"T30.3x10s" 30 "Tran" "IM" "1351142970_988" 8 60 "IM_T30.3x10s_1351142970_988_8_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 73.119 1.82932950803781 0.41811 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.25 0.55 0.51 "../LFMMBayenv2PCAdaptResults/IM_T30.3x10s_1351142970_988_8_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.2633 1.38427 180 0.451818181818182 0 0.000101010101010101 0.000101010101010101 0.99 0.11 0.62 0.63 0.000101010101010101 0.54 "4" 91 0.000101010101010101 0.48 3 86 0.000101010101010101 0.47 2 90 "37" "0" "7" "1" "0" "0" "2" "28" "0" "0" "0" "0" "0" "0" "0" "25" "37" "0" "5" "1" "0" "0" "2" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "37" "9" "0" "54"
"T30.3x10s" 30 "Tran" "1R" "1351142986_950" 9 60 "1R_T30.3x10s_1351142986_950_9_NumPops=30_NumInd=60.bayenv" TRUE 9900 98 63 1.79151521194163 0.31837 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.530612244897959 0.459183673469388 0.0204081632653061 "../LFMMBayenv2PCAdaptResults/1R_T30.3x10s_1351142986_950_9_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 15.5288 2.22641 57 0.718787878787879 0 0.000101010101010101 0.000101010101010101 0.795918367346939 0.397959183673469 0.602040816326531 0.683673469387755 0.000101010101010101 0.530612244897959 "1" 68 0.000101010101010101 0.142857142857143 6 61 0.000101010101010101 0.408163265306122 10 63 "31" "0" "8" "3" "0" "0" "0" "4" "0" "0" "3" "8" "0" "0" "4" "37" "17" "0" "7" "3" "0" "0" "0" "4" "0" "0" "3" "8" "0" "0" "2" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "31" "8" "0" "59"
"T30.3x10s" 30 "Tran" "2R" "1351142986_950" 10 60 "2R_T30.3x10s_1351142986_950_10_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 61.098 0.964401071162731 0.357 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.82 0.83 0.05 "../LFMMBayenv2PCAdaptResults/2R_T30.3x10s_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 15.6522 2.0564 54 0.717171717171717 0 0.000101010101010101 0.000101010101010101 0.94 0.65 0.84 0.83 0.000101010101010101 0.71 "3" 87 0.000101010101010101 0.62 19 84 0.000101010101010101 0.6 10 82 "14" "1" "0" "0" "0" "0" "1" "2" "1" "0" "0" "1" "0" "1" "13" "66" "8" "1" "0" "0" "0" "0" "1" "2" "1" "0" "0" "0" "0" "1" "11" "25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "14" "1" "2" "83"
"T30.3x10s" 30 "Tran" "IBD" "1351142986_950" 11 60 "IBD_T30.3x10s_1351142986_950_11_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 70.973 2.10479428648628 0.39583 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.96 0.1 0 "../LFMMBayenv2PCAdaptResults/IBD_T30.3x10s_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 14.0498 1.71501 180 0.568787878787879 0 0.000101010101010101 0.000101010101010101 1 0.05 0.07 0.88 0.000202020202020202 0.98 "3" 98 0.000101010101010101 0.97 10 95 0.000101010101010101 0.96 10 96 "2" "2" "0" "0" "0" "0" "0" "0" "0" "8" "0" "78" "0" "0" "0" "10" "2" "2" "0" "0" "0" "0" "0" "0" "0" "8" "0" "34" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "2" "0" "10" "88"
"T30.3x10s" 30 "Tran" "IM" "1351142986_950" 12 60 "IM_T30.3x10s_1351142986_950_12_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 71.515 2.27237543730055 0.4198 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.18 0.55 0.33 "../LFMMBayenv2PCAdaptResults/IM_T30.3x10s_1351142986_950_12_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.4922 1.3976 180 0.454040404040404 0 0.000101010101010101 0.000101010101010101 0.99 0.11 0.44 0.54 0.000101010101010101 0.37 "9" 89 0.000101010101010101 0.28 3 81 0.000101010101010101 0.37 2 84 "43" "0" "2" "0" "3" "0" "15" "19" "0" "0" "0" "0" "0" "0" "0" "18" "41" "0" "1" "0" "2" "0" "3" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "43" "20" "0" "37"
"R30" 30 "Rand" "1R" "1351142954_453" 1 60 "1R_R30_1351142954_453_1_NumPops=30_NumInd=60.bayenv" TRUE 9900 97 62.701 0.957132991187687 0.35004 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.721649484536082 0.752577319587629 0.0309278350515464 "../LFMMBayenv2PCAdaptResults/1R_R30_1351142954_453_1_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 18.3778 2.11016 140 0.708686868686869 0 0.000101010101010101 0.000101010101010101 0.907216494845361 0.463917525773196 0.731958762886598 0.77319587628866 0.000101010101010101 0.54639175257732 "5" 76 0.000101010101010101 0.154639175257732 16 65 0.000101010101010101 0.525773195876289 3 74 "18" "0" "2" "2" "1" "0" "4" "0" "1" "0" "0" "1" "2" "0" "16" "50" "14" "0" "2" "2" "1" "0" "4" "0" "0" "0" "0" "0" "0" "0" "14" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "18" "7" "1" "71"
"R30" 30 "Rand" "2R" "1351142954_453" 2 60 "2R_R30_1351142954_453_2_NumPops=30_NumInd=60.bayenv" TRUE 9900 98 59.071 0.689983312253259 0.31035 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.836734693877551 0.846938775510204 0.285714285714286 "../LFMMBayenv2PCAdaptResults/2R_R30_1351142954_453_2_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 15.2277 2.18352 60 0.610707070707071 0 0.000101010101010101 0.000101010101010101 0.979591836734694 0.826530612244898 0.928571428571429 0.897959183673469 0.000101010101010101 0.918367346938776 "2" 93 0.000101010101010101 0.418367346938776 16 88 0.000101010101010101 0.826530612244898 2 92 "6" "0" "1" "2" "0" "1" "0" "6" "1" "2" "0" "3" "0" "0" "0" "76" "4" "0" "1" "2" "0" "1" "0" "5" "0" "2" "0" "2" "0" "0" "0" "31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "6" "1" "3" "88"
"R30" 30 "Rand" "IBD" "1351142954_453" 3 60 "IBD_R30_1351142954_453_3_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 71.275 2.44193067455017 0.42696 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.93 0.32 0.01 "../LFMMBayenv2PCAdaptResults/IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 15.5466 1.82767 184 0.636565656565657 0 0.000101010101010101 0.000202020202020202 1 0.82 0.96 0.98 0.000202020202020202 1 "3" 99 0.000101010101010101 0.94 16 98 0.000101010101010101 0.97 3 98 "0" "2" "0" "5" "0" "0" "0" "0" "0" "0" "0" "61" "0" "0" "0" "32" "0" "2" "0" "5" "0" "0" "0" "0" "0" "0" "0" "35" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "2" "98"
"R30" 30 "Rand" "IM" "1351142954_453" 4 60 "IM_R30_1351142954_453_4_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 73.609 2.69238859815138 0.43357 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.12 0.32 0.16 "../LFMMBayenv2PCAdaptResults/IM_R30_1351142954_453_4_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 12.2217 1.43275 180 0.433737373737374 0 0.000101010101010101 0.000101010101010101 0.91 0.11 0.39 0.43 0.000101010101010101 0.28 "7" 78 0.000101010101010101 0.22 19 73 0.000101010101010101 0.33 8 76 "56" "0" "10" "2" "1" "0" "5" "14" "0" "0" "0" "0" "0" "0" "0" "12" "44" "0" "2" "0" "1" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "56" "16" "0" "28"
"R30" 30 "Rand" "1R" "1351142970_988" 5 60 "1R_R30_1351142970_988_5_NumPops=30_NumInd=60.bayenv" TRUE 9900 97 63.768 0.648155014649453 0.31381 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.628865979381443 0.556701030927835 0.206185567010309 "../LFMMBayenv2PCAdaptResults/1R_R30_1351142970_988_5_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 14.1452 1.57319 145 0.58 0 0.000101010101010101 0.000101010101010101 0.865979381443299 0.164948453608247 0.65979381443299 0.65979381443299 0.000101010101010101 0.43298969072165 "9" 63 0.000101010101010101 0 1 45 0.000101010101010101 0.381443298969072 3 60 "29" "0" "1" "1" "2" "0" "3" "0" "2" "0" "6" "4" "0" "0" "12" "37" "20" "0" "1" "1" "2" "0" "3" "0" "1" "0" "3" "2" "0" "0" "8" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "29" "6" "2" "60"
"R30" 30 "Rand" "2R" "1351142970_988" 6 60 "2R_R30_1351142970_988_6_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 59.161 0.174176146992237 0.24645 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.87 0.47 0.58 "../LFMMBayenv2PCAdaptResults/2R_R30_1351142970_988_6_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 13.506 1.9827 58 0.596363636363636 0 0.000101010101010101 0.000101010101010101 0.95 0.27 0.7 0.7 0.000101010101010101 0.8 "7" 94 0.000101010101010101 0.16 19 81 0.000101010101010101 0.74 4 89 "11" "2" "0" "0" "0" "0" "0" "0" "4" "9" "2" "25" "0" "4" "3" "40" "8" "2" "0" "0" "0" "0" "0" "0" "2" "6" "2" "17" "0" "3" "2" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "11" "0" "15" "74"
"R30" 30 "Rand" "IBD" "1351142970_988" 7 60 "IBD_R30_1351142970_988_7_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 68.877 2.09750025223169 0.36227 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.98 0.1 0.09 "../LFMMBayenv2PCAdaptResults/IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 12.8676 1.59608 183 0.491010101010101 0 0.000101010101010101 0.000202020202020202 1 0.28 0 0.98 0.000202020202020202 0.98 "7" 100 0.000101010101010101 0.94 15 99 0.000202020202020202 0.98 5 100 "0" "0" "1" "1" "0" "0" "0" "0" "1" "1" "0" "86" "0" "0" "0" "10" "0" "0" "1" "1" "0" "0" "0" "0" "1" "1" "0" "42" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "1" "2" "97"
"R30" 30 "Rand" "IM" "1351142970_988" 8 60 "IM_R30_1351142970_988_8_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 71.831 2.72162927795542 0.40111 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.29 0.18 "../LFMMBayenv2PCAdaptResults/IM_R30_1351142970_988_8_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.8781 1.37122 180 0.407474747474747 0 0.000101010101010101 0.000101010101010101 0.85 0.11 0.17 0.24 0.000101010101010101 0.16 "5" 78 0.000101010101010101 0.15 7 71 0.000101010101010101 0.32 5 75 "71" "0" "0" "0" "4" "1" "9" "4" "0" "0" "0" "0" "0" "0" "0" "11" "46" "0" "0" "0" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "71" "13" "0" "16"
"R30" 30 "Rand" "1R" "1351142986_950" 9 60 "1R_R30_1351142986_950_9_NumPops=30_NumInd=60.bayenv" TRUE 9900 95 63.318 1.34056308333337 0.35275 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.610526315789474 0.547368421052632 0.368421052631579 "../LFMMBayenv2PCAdaptResults/1R_R30_1351142986_950_9_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 14.4043 1.83655 137 0.606060606060606 0 0.000101010101010101 0.000101010101010101 0.852631578947368 0.221052631578947 0.589473684210526 0.536842105263158 0.000101010101010101 0 "8" 27 0.000101010101010101 0 20 54 0.000101010101010101 0.326315789473684 9 60 "31" "0" "1" "0" "3" "0" "2" "0" "8" "0" "3" "0" "2" "0" "45" "0" "21" "0" "1" "0" "3" "0" "2" "0" "5" "0" "3" "0" "2" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0" "31" "6" "8" "50"
"R30" 30 "Rand" "2R" "1351142986_950" 10 60 "2R_R30_1351142986_950_10_NumPops=30_NumInd=60.bayenv" TRUE 9900 99 59.209 0.77317917815553 0.31899 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.888888888888889 0.757575757575758 0.676767676767677 "../LFMMBayenv2PCAdaptResults/2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 13.3476 1.94582 61 0.557676767676768 0 0.000101010101010101 0.000101010101010101 0.929292929292929 0.494949494949495 0.777777777777778 0.858585858585859 0.000101010101010101 0.656565656565657 "6" 90 0.000101010101010101 0.282828282828283 3 88 0.000101010101010101 0.686868686868687 1 89 "10" "0" "1" "0" "0" "0" "0" "0" "3" "0" "6" "4" "1" "0" "13" "61" "7" "0" "1" "0" "0" "0" "0" "0" "2" "0" "4" "4" "1" "0" "9" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "10" "1" "3" "85"
"R30" 30 "Rand" "IBD" "1351142986_950" 11 60 "IBD_R30_1351142986_950_11_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 71.974 1.95312154936035 0.37505 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.92 0.17 0.02 "../LFMMBayenv2PCAdaptResults/IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 12.9675 1.6555 185 0.490909090909091 0 0.000101010101010101 0.000101010101010101 1 0.09 0.08 0.96 0.000202020202020202 0.98 "4" 98 0.000101010101010101 0.89 20 96 0.000101010101010101 0.94 5 98 "2" "2" "0" "3" "0" "0" "0" "1" "0" "0" "0" "76" "0" "0" "0" "16" "2" "2" "0" "3" "0" "0" "0" "1" "0" "0" "0" "35" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "2" "0" "2" "96"
"R30" 30 "Rand" "IM" "1351142986_950" 12 60 "IM_R30_1351142986_950_12_NumPops=30_NumInd=60.bayenv" TRUE 9900 100 71.815 3.37837972925074 0.42003 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.22 0.26 "../LFMMBayenv2PCAdaptResults/IM_R30_1351142986_950_12_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval" 11.6968 1.4742 180 0.429494949494949 0 0.000101010101010101 0.000101010101010101 0.94 0.11 0.24 0.18 0.000101010101010101 0.19 "7" 76 0.000101010101010101 0.13 4 61 0.000101010101010101 0.17 1 76 "75" "1" "1" "1" "4" "2" "1" "4" "0" "0" "0" "0" "0" "0" "0" "11" "48" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "75" "6" "1" "18"
"R90" 90 "Rand" "1R" "1351142954_453" 1 6 "1R_R90_1351142954_453_1_NumPops=90_NumInd=6.bayenv" TRUE 9900 93 110.23 0.647920614581567 0.16742 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.56989247311828 0.741935483870968 0.032258064516129 "../LFMMBayenv2PCAdaptResults/1R_R90_1351142954_453_1_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" 7.84853 6.63199 8 0.172323232323232 0.0734343434343434 0.000101010101010101 0.000101010101010101 0.913978494623656 0.881720430107527 0.731182795698925 0.634408602150538 0.000101010101010101 0.483870967741935 "4" 78 0.000101010101010101 0.483870967741935 11 77 0.000101010101010101 0.526881720430108 5 74 "19" "0" "3" "0" "11" "0" "6" "1" "2" "0" "0" "0" "0" "2" "7" "42" "14" "0" "3" "0" "8" "0" "6" "1" "1" "0" "0" "0" "0" "2" "4" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "19" "20" "2" "52"
"R90" 90 "Rand" "2R" "1351142954_453" 2 6 "2R_R90_1351142954_453_2_NumPops=90_NumInd=6.bayenv" TRUE 9900 97 112.65 0.703609457565769 0.11344 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.22680412371134 0.927835051546392 0.649484536082474 "../LFMMBayenv2PCAdaptResults/2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" 6.81425 5.93756 7 0.108888888888889 0.058989898989899 0.000101010101010101 0.000101010101010101 0.969072164948454 0.948453608247423 0.927835051546392 0.917525773195876 0.000101010101010101 0.88659793814433 "2" 94 0.000101010101010101 0.0103092783505155 2 92 0.000101010101010101 0.762886597938144 7 93 "6" "0" "1" "0" "1" "1" "3" "63" "0" "0" "0" "0" "0" "0" "0" "22" "4" "0" "1" "0" "0" "0" "3" "39" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "6" "5" "0" "86"
"R90" 90 "Rand" "IBD" "1351142954_453" 3 6 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=6.bayenv" TRUE 9900 100 101.97 -0.123487724417225 0.13431 0.000202020202020202 0.000101010101010101 0.000101010101010101 1 0.85 0 "../LFMMBayenv2PCAdaptResults/IBD_R90_1351142954_453_3_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval" 5.21942 6.85272 4 0.0378787878787879 0.158080808080808 0.000101010101010101 0.000202020202020202 0.99 1 0.69 1 0.000202020202020202 1 "4" 100 0.000202020202020202 1 9 100 0.000101010101010101 0.96 4 100 "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0" "0" "85" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0" "0" "31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "100"
